date,name,value
2020-04-14,Spain,172541.0
2020-05-06,France,172465.0
2020-04-17,Italy,172434.0
2020-05-10,Germany,171879.0
2020-05-09,Germany,171324.0
2020-04-30,United Kingdom,171253.0
2020-05-08,Germany,170588.0
2020-04-13,Spain,170099.0
2020-05-11,Brazil,169594.0
2020-05-07,Germany,169430.0
2020-04-16,Italy,168941.0
2020-05-05,France,168935.0
2020-05-06,Germany,168162.0
2020-05-04,France,167886.0
2020-04-28,France,167605.0
2020-05-03,France,167272.0
2020-05-05,Germany,167007.0
2020-05-02,France,166976.0
2020-04-12,Spain,166831.0
2020-05-04,Germany,166152.0
2020-05-06,Russia,165929.0
2020-05-01,France,165764.0
2020-04-30,France,165764.0
2020-05-03,Germany,165664.0
2020-05-28,India,165386.0
2020-04-29,United Kingdom,165221.0
2020-04-15,Italy,165155.0
2020-04-29,France,165093.0
2020-05-02,Germany,164967.0
2020-04-27,France,164589.0
2020-05-01,Germany,164077.0
2020-05-30,Turkey,163103.0
2020-04-11,Spain,163027.0
2020-04-30,Germany,163009.0
2020-05-10,Brazil,162699.0
2020-04-14,Italy,162488.0
2020-03-30,US,162147.0
2020-05-29,Turkey,162120.0
2020-04-29,Germany,161539.0
2020-04-28,United Kingdom,161145.0
2020-05-28,Turkey,160979.0
2020-04-26,France,160847.0
2020-04-25,France,160292.0
2020-04-28,Germany,159912.0
2020-05-27,Turkey,159797.0
2020-04-13,Italy,159516.0
2020-05-26,Turkey,158762.0
2020-04-27,Germany,158758.0
2020-04-24,France,158636.0
2020-04-10,Spain,158273.0
2020-05-27,India,158086.0
2020-05-25,Turkey,157814.0
2020-04-26,Germany,157770.0
2020-04-27,United Kingdom,157149.0
2020-04-23,France,157026.0
2020-04-21,France,156921.0
2020-05-24,Turkey,156827.0
2020-04-25,Germany,156513.0
2020-04-12,Italy,156363.0
2020-05-09,Brazil,156061.0
2020-05-23,Turkey,155686.0
2020-05-30,Peru,155671.0
2020-05-05,Russia,155370.0
2020-04-24,Germany,154999.0
2020-04-22,France,154715.0
2020-05-22,Turkey,154500.0
2020-04-20,France,154188.0
2020-05-21,Turkey,153548.0
2020-04-09,Spain,153222.0
2020-04-23,Germany,153129.0
2020-04-26,United Kingdom,152840.0
2020-05-20,Turkey,152587.0
2020-04-11,Italy,152271.0
2020-04-19,France,151808.0
2020-05-19,Turkey,151615.0
2020-05-26,India,150793.0
2020-04-22,Germany,150648.0
2020-05-18,Turkey,150593.0
2020-05-17,Turkey,149435.0
2020-05-30,Iran,148950.0
2020-04-25,United Kingdom,148377.0
2020-04-21,Germany,148291.0
2020-04-08,Spain,148220.0
2020-05-16,Turkey,148067.0
2020-04-10,Italy,147577.0
2020-04-20,Germany,147065.0
2020-04-17,France,146923.0
2020-04-18,France,146906.0
2020-05-08,Brazil,146894.0
2020-05-29,Iran,146668.0
2020-05-15,Turkey,146457.0
2020-05-04,Russia,145268.0
2020-04-19,Germany,145184.0
2020-05-25,India,144950.0
2020-04-16,France,144944.0
2020-05-14,Turkey,144749.0
2020-05-28,Iran,143849.0
2020-04-09,Italy,143626.0
2020-04-24,United Kingdom,143464.0
2020-04-18,Germany,143342.0
2020-05-13,Turkey,143114.0
2020-04-07,Spain,141942.0
2020-05-29,Peru,141779.0
2020-05-28,Peru,141779.0
2020-05-27,Iran,141591.0
2020-05-12,Turkey,141475.0
2020-04-17,Germany,141397.0
2020-03-29,US,140910.0
2020-05-11,Turkey,139771.0
2020-05-26,Iran,139511.0
2020-04-08,Italy,139422.0
2020-05-10,Turkey,138657.0
2020-05-24,India,138536.0
2020-04-23,United Kingdom,138078.0
2020-05-25,Iran,137724.0
2020-04-16,Germany,137698.0
2020-05-09,Turkey,137115.0
2020-04-06,Spain,136675.0
2020-05-27,Peru,135905.0
2020-05-07,Brazil,135773.0
2020-05-24,Iran,135701.0
2020-04-07,Italy,135586.0
2020-05-08,Turkey,135569.0
2020-04-15,Germany,134753.0
2020-05-03,Russia,134687.0
2020-05-07,Turkey,133721.0
2020-05-23,Iran,133521.0
2020-04-22,United Kingdom,133495.0
2020-04-06,Italy,132547.0
2020-04-15,France,132473.0
2020-05-06,Turkey,131744.0
2020-05-22,Iran,131652.0
2020-04-05,Spain,131646.0
2020-05-23,India,131423.0
2020-04-14,Germany,131359.0
2020-04-13,Germany,130072.0
2020-05-26,Peru,129751.0
2020-05-05,Turkey,129491.0
2020-05-21,Iran,129341.0
2020-04-14,France,129257.0
2020-04-21,United Kingdom,129044.0
2020-04-05,Italy,128948.0
2020-04-12,Germany,127854.0
2020-05-04,Turkey,127659.0
2020-05-20,Iran,126949.0
2020-05-06,Brazil,126611.0
2020-04-04,Spain,126168.0
2020-05-03,Turkey,126045.0
2020-04-11,Germany,124908.0
2020-05-22,India,124794.0
2020-04-20,United Kingdom,124743.0
2020-04-04,Italy,124632.0
2020-05-19,Iran,124603.0
2020-05-02,Turkey,124375.0
2020-04-13,France,124298.0
2020-05-02,Russia,124054.0
2020-05-25,Peru,123979.0
2020-05-18,Iran,122492.0
2020-05-01,Turkey,122392.0
2020-04-10,Germany,122171.0
2020-03-28,US,121786.0
2020-04-12,France,120633.0
2020-04-30,Turkey,120204.0
2020-05-17,Iran,120198.0
2020-04-19,United Kingdom,120067.0
2020-05-24,Peru,119959.0
2020-04-03,Italy,119827.0
2020-04-03,Spain,119199.0
2020-05-16,Iran,118392.0
2020-05-21,India,118226.0
2020-04-09,Germany,118181.0
2020-04-29,Turkey,117589.0
2020-05-15,Iran,116635.0
2020-05-23,Peru,115754.0
2020-05-05,Brazil,115455.0
2020-04-02,Italy,115242.0
2020-04-28,Turkey,114653.0
2020-05-14,Iran,114533.0
2020-05-01,Russia,114431.0
2020-04-18,United Kingdom,114217.0
2020-04-08,Germany,113296.0
2020-05-13,Iran,112725.0
2020-04-27,Turkey,112261.0
2020-04-02,Spain,112065.0
2020-05-20,India,112028.0
2020-05-22,Peru,111698.0
2020-05-12,Iran,110767.0
2020-04-01,Italy,110574.0
2020-04-26,Turkey,110130.0
2020-05-11,Iran,109286.0
2020-05-21,Peru,108769.0
2020-04-17,United Kingdom,108692.0
2020-05-04,Brazil,108620.0
2020-04-25,Turkey,107773.0
2020-04-07,Germany,107663.0
2020-05-10,Iran,107603.0
2020-04-30,Russia,106498.0
2020-05-19,India,106475.0
2020-05-09,Iran,106220.0
2020-03-31,Italy,105792.0
2020-04-24,Turkey,104912.0
2020-05-08,Iran,104691.0
2020-04-01,Spain,104118.0
2020-05-20,Peru,104020.0
2020-04-06,Germany,103374.0
2020-05-07,Iran,103135.0
2020-04-16,United Kingdom,103093.0
2020-03-27,US,101962.0
2020-05-03,Brazil,101826.0
2020-04-23,Turkey,101790.0
2020-03-30,Italy,101739.0
2020-05-06,Iran,101650.0
2020-05-18,India,100328.0
2020-04-05,Germany,100123.0
2020-05-05,Iran,99970.0
2020-05-19,Peru,99483.0
2020-04-29,Russia,99399.0
2020-04-22,Turkey,98674.0
2020-05-04,Iran,98647.0
2020-04-15,United Kingdom,98476.0
2020-03-29,Italy,97689.0
2020-05-03,Iran,97424.0
2020-05-02,Brazil,97100.0
2020-05-02,Iran,96448.0
2020-04-04,Germany,96092.0
2020-03-31,Spain,95923.0
2020-05-17,India,95698.0
2020-05-01,Iran,95646.0
2020-04-21,Turkey,95591.0
2020-05-18,Peru,94933.0
2020-05-30,Chile,94858.0
2020-04-30,Iran,94640.0
2020-04-14,United Kingdom,93873.0
2020-04-11,France,93790.0
2020-04-29,Iran,93657.0
2020-04-28,Russia,93558.0
2020-04-28,Iran,92584.0
2020-03-28,Italy,92472.0
2020-05-17,Peru,92273.0
2020-05-01,Brazil,92202.0
2020-04-27,Iran,91472.0
2020-04-03,Germany,91159.0
2020-04-20,Turkey,90980.0
2020-04-10,France,90676.0
2020-05-16,India,90648.0
2020-05-29,Chile,90638.0
2020-04-26,Iran,90481.0
2020-04-25,Iran,89328.0
2020-04-13,United Kingdom,88621.0
2020-05-16,Peru,88541.0
2020-04-24,Iran,88194.0
2020-03-30,Spain,87956.0
2020-05-30,Mexico,87512.0
2020-04-30,Brazil,87187.0
2020-04-27,Russia,87147.0
2020-04-23,Iran,87026.0
2020-05-28,Chile,86943.0
2020-03-27,Italy,86498.0
2020-04-09,France,86334.0
2020-04-19,Turkey,86306.0
2020-04-22,Iran,85996.0
2020-05-15,India,85784.0
2020-04-21,Iran,84802.0
2020-04-02,Germany,84794.0
2020-05-29,Mexico,84627.0
2020-05-15,Peru,84495.0
2020-04-12,United Kingdom,84279.0
2020-03-26,US,83836.0
2020-04-20,Iran,83505.0
2020-05-30,Saudi Arabia,83384.0
2020-04-18,Turkey,82329.0
2020-05-27,Chile,82289.0
2020-04-19,Iran,82211.0
2020-04-08,France,82048.0
2020-05-14,India,81997.0
2020-05-29,Saudi Arabia,81766.0
2020-05-28,Mexico,81400.0
2020-04-26,Russia,80949.0
2020-04-18,Iran,80868.0
2020-05-14,Peru,80604.0
2020-03-26,Italy,80589.0
2020-05-28,Saudi Arabia,80185.0
2020-03-29,Spain,80110.0
2020-04-29,Brazil,79685.0
2020-04-17,Iran,79494.0
2020-04-11,United Kingdom,78991.0
2020-04-17,Turkey,78546.0
2020-05-27,Saudi Arabia,78541.0
2020-04-07,France,78167.0
2020-05-13,India,78055.0
2020-05-27,Mexico,78023.0
2020-04-16,Iran,77995.0
2020-05-26,Chile,77961.0
2020-04-01,Germany,77872.0
2020-05-26,Saudi Arabia,76726.0
2020-04-15,Iran,76389.0
2020-05-13,Peru,76306.0
2020-04-14,Iran,74877.0
2020-05-25,Saudi Arabia,74795.0
2020-04-25,Russia,74588.0
2020-05-26,Mexico,74560.0
2020-04-06,France,74390.0
2020-03-25,Italy,74386.0
2020-05-12,India,74292.0
2020-04-16,Turkey,74193.0
2020-05-25,Chile,73997.0
2020-04-10,United Kingdom,73758.0
2020-04-13,Iran,73303.0
2020-03-28,Spain,73235.0
2020-04-28,Brazil,73235.0
2020-05-24,Saudi Arabia,72560.0
2020-05-12,Peru,72059.0
2020-03-31,Germany,71808.0
2020-04-12,Iran,71686.0
2020-05-25,Mexico,71105.0
2020-05-11,India,70768.0
2020-04-05,France,70478.0
2020-05-23,Saudi Arabia,70161.0
2020-04-11,Iran,70029.0
2020-04-15,Turkey,69392.0
2020-03-24,Italy,69176.0
2020-05-24,Chile,69102.0
2020-05-11,Peru,68822.0
2020-04-24,Russia,68622.0
2020-05-24,Mexico,68620.0
2020-04-04,France,68605.0
2020-04-10,Iran,68192.0
2020-05-19,China,68135.0
2020-05-30,China,68135.0
2020-05-24,China,68135.0
2020-05-28,China,68135.0
2020-05-27,China,68135.0
2020-05-26,China,68135.0
2020-05-18,China,68135.0
2020-05-25,China,68135.0
2020-05-23,China,68135.0
2020-05-20,China,68135.0
2020-05-29,China,68135.0
2020-05-22,China,68135.0
2020-05-21,China,68135.0
2020-05-15,China,68134.0
2020-05-14,China,68134.0
2020-05-13,China,68134.0
2020-05-17,China,68134.0
2020-05-12,China,68134.0
2020-05-11,China,68134.0
2020-05-10,China,68134.0
2020-05-16,China,68134.0
2020-05-09,China,68129.0
2020-05-03,China,68128.0
2020-04-29,China,68128.0
2020-04-30,China,68128.0
2020-05-01,China,68128.0
2020-05-02,China,68128.0
2020-05-08,China,68128.0
2020-05-04,China,68128.0
2020-05-05,China,68128.0
2020-05-06,China,68128.0
2020-05-07,China,68128.0
2020-04-27,China,68128.0
2020-04-28,China,68128.0
2020-04-26,China,68128.0
2020-04-21,China,68128.0
2020-04-17,China,68128.0
2020-04-18,China,68128.0
2020-04-25,China,68128.0
2020-04-24,China,68128.0
2020-04-23,China,68128.0
2020-04-22,China,68128.0
2020-04-19,China,68128.0
2020-04-20,China,68128.0
2020-04-13,China,67803.0
2020-04-14,China,67803.0
2020-04-15,China,67803.0
2020-04-09,China,67803.0
2020-04-11,China,67803.0
2020-04-10,China,67803.0
2020-04-05,China,67803.0
2020-04-08,China,67803.0
2020-04-07,China,67803.0
2020-04-06,China,67803.0
2020-04-04,China,67803.0
2020-04-12,China,67803.0
2020-04-16,China,67803.0
2020-04-01,China,67802.0
2020-04-03,China,67802.0
2020-04-02,China,67802.0
2020-03-29,China,67801.0
2020-03-28,China,67801.0
2020-03-27,China,67801.0
2020-03-26,China,67801.0
2020-03-25,China,67801.0
2020-03-24,China,67801.0
2020-03-31,China,67801.0
2020-03-30,China,67801.0
2020-03-23,China,67800.0
2020-03-22,China,67800.0
2020-03-21,China,67800.0
2020-03-20,China,67800.0
2020-03-19,China,67800.0
2020-03-18,China,67800.0
2020-03-17,China,67799.0
2020-03-16,China,67798.0
2020-03-15,China,67794.0
2020-03-14,China,67790.0
2020-03-13,China,67786.0
2020-03-12,China,67781.0
2020-03-11,China,67773.0
2020-03-10,China,67760.0
2020-03-09,China,67743.0
2020-05-22,Saudi Arabia,67719.0
2020-03-08,China,67707.0
2020-03-07,China,67666.0
2020-03-06,China,67592.0
2020-03-05,China,67466.0
2020-04-27,Brazil,67446.0
2020-03-04,China,67332.0
2020-05-10,Peru,67307.0
2020-03-03,China,67217.0
2020-05-10,India,67161.0
2020-03-02,China,67103.0
2020-03-01,China,66907.0
2020-03-30,Germany,66885.0
2020-05-30,Pakistan,66457.0
2020-02-29,China,66337.0
2020-04-09,Iran,66220.0
2020-02-28,China,65914.0
2020-05-23,Mexico,65856.0
2020-03-25,US,65844.0
2020-03-27,Spain,65719.0
2020-02-27,China,65596.0
2020-05-23,Chile,65393.0
2020-02-26,China,65187.0
2020-04-14,Turkey,65111.0
2020-04-09,United Kingdom,65077.0
2020-05-21,Saudi Arabia,65077.0
2020-05-09,Peru,65015.0
2020-02-25,China,64786.0
2020-04-08,Iran,64586.0
2020-04-03,France,64338.0
2020-02-24,China,64287.0
2020-02-22,China,64084.0
2020-02-23,China,64084.0
2020-05-29,Pakistan,64028.0
2020-03-23,Italy,63927.0
2020-04-26,Brazil,63100.0
2020-05-09,India,62808.0
2020-04-23,Russia,62773.0
2020-02-21,China,62662.0
2020-04-07,Iran,62589.0
2020-05-20,Saudi Arabia,62545.0
2020-05-22,Mexico,62527.0
2020-02-20,China,62442.0
2020-03-29,Germany,62095.0
2020-02-19,China,62031.0
2020-05-22,Chile,61857.0
2020-05-08,Peru,61847.0
2020-02-18,China,61682.0
2020-05-28,Pakistan,61227.0
2020-04-13,Turkey,61049.0
2020-04-08,United Kingdom,60733.0
2020-04-06,Iran,60500.0
2020-02-17,China,59989.0
2020-05-19,Saudi Arabia,59854.0
2020-05-08,India,59695.0
2020-05-21,Mexico,59567.0
2020-04-25,Brazil,59324.0
2020-05-27,Pakistan,59151.0
2020-03-22,Italy,59138.0
2020-04-02,France,59105.0
2020-05-07,Peru,58526.0
2020-04-05,Iran,58226.0
2020-05-30,Belgium,58186.0
2020-02-16,China,58182.0
2020-05-29,Belgium,58061.0
2020-04-22,Russia,57999.0
2020-05-28,Belgium,57849.0
2020-03-26,Spain,57786.0
2020-05-26,Pakistan,57705.0
2020-03-28,Germany,57695.0
2020-05-27,Belgium,57592.0
2020-05-21,Chile,57581.0
2020-05-26,Belgium,57455.0
2020-05-18,Saudi Arabia,57345.0
2020-05-25,Belgium,57342.0
2020-05-24,Belgium,57092.0
2020-04-01,France,56989.0
2020-04-12,Turkey,56956.0
2020-05-23,Belgium,56810.0
2020-05-20,Mexico,56594.0
2020-05-22,Belgium,56511.0
2020-05-07,India,56351.0
2020-05-25,Pakistan,56349.0
2020-02-15,China,56249.0
2020-05-21,Belgium,56235.0
2020-05-20,Belgium,55983.0
2020-05-19,Belgium,55791.0
2020-04-04,Iran,55743.0
2020-05-18,Belgium,55559.0
2020-05-17,Belgium,55280.0
2020-05-30,Qatar,55262.0
2020-04-07,United Kingdom,55242.0
2020-05-16,Belgium,54989.0
2020-05-06,Peru,54817.0
2020-05-17,Saudi Arabia,54752.0
2020-05-15,Belgium,54644.0
2020-05-24,Pakistan,54601.0
2020-02-14,China,54406.0
2020-05-19,Mexico,54346.0
2020-05-14,Belgium,54288.0
2020-04-24,Brazil,54043.0
2020-05-13,Belgium,53981.0
2020-03-24,US,53925.0
2020-05-12,Belgium,53779.0
2020-05-20,Chile,53617.0
2020-03-21,Italy,53578.0
2020-05-11,Belgium,53449.0
2020-04-03,Iran,53183.0
2020-05-10,Belgium,53081.0
2020-05-06,India,52987.0
2020-05-29,Qatar,52907.0
2020-04-21,Russia,52763.0
2020-05-09,Belgium,52596.0
2020-05-23,Pakistan,52437.0
2020-04-11,Turkey,52167.0
2020-03-31,France,52128.0
2020-05-16,Saudi Arabia,52016.0
2020-05-08,Belgium,52011.0
2020-05-18,Mexico,51633.0
2020-04-06,United Kingdom,51608.0
2020-05-07,Belgium,51420.0
2020-05-05,Peru,51189.0
2020-05-28,Qatar,50914.0
2020-03-27,Germany,50871.0
2020-05-06,Belgium,50781.0
2020-05-22,Pakistan,50694.0
2020-05-30,Canada,50651.0
2020-05-05,Belgium,50509.0
2020-04-02,Iran,50468.0
2020-05-04,Belgium,50267.0
2020-05-29,Canada,50232.0
2020-04-23,Brazil,50036.0
2020-05-03,Belgium,49906.0
2020-05-28,Canada,49711.0
2020-05-19,Chile,49579.0
2020-05-02,Belgium,49517.0
2020-03-25,Spain,49515.0
2020-05-05,India,49400.0
2020-05-17,Mexico,49219.0
2020-05-15,Saudi Arabia,49176.0
2020-05-27,Canada,49148.0
2020-05-01,Belgium,49032.0
2020-05-27,Qatar,48947.0
2020-05-26,Canada,48607.0
2020-04-30,Belgium,48519.0
2020-02-13,China,48206.0
2020-05-21,Pakistan,48091.0
2020-05-25,Canada,47993.0
2020-04-29,Belgium,47859.0
2020-04-05,United Kingdom,47806.0
2020-04-01,Iran,47593.0
2020-05-24,Canada,47420.0
2020-05-04,Peru,47372.0
2020-04-28,Belgium,47334.0
2020-05-26,Qatar,47207.0
2020-05-16,Mexico,47144.0
2020-04-20,Russia,47121.0
2020-04-10,Turkey,47029.0
2020-03-20,Italy,47021.0
2020-05-14,Saudi Arabia,46869.0
2020-05-23,Canada,46847.0
2020-04-27,Belgium,46687.0
2020-05-04,India,46437.0
2020-05-30,Netherlands,46257.0
2020-05-22,Canada,46150.0
2020-04-26,Belgium,46134.0
2020-05-29,Netherlands,46126.0
2020-05-18,Chile,46059.0
2020-05-28,Netherlands,45950.0
2020-05-03,Peru,45928.0
2020-05-20,Pakistan,45898.0
2020-05-27,Netherlands,45768.0
2020-04-22,Brazil,45757.0
2020-05-26,Netherlands,45578.0
2020-05-21,Canada,45504.0
2020-05-25,Qatar,45465.0
2020-05-25,Netherlands,45445.0
2020-04-25,Belgium,45325.0
2020-05-24,Netherlands,45236.0
2020-05-23,Netherlands,45064.0
2020-05-15,Mexico,45032.0
2020-05-22,Netherlands,44888.0
2020-05-13,Saudi Arabia,44830.0
2020-05-20,Canada,44784.0
2020-05-21,Netherlands,44700.0
2020-05-30,Bangladesh,44608.0
2020-03-31,Iran,44605.0
2020-03-30,France,44550.0
2020-05-20,Netherlands,44447.0
2020-04-24,Belgium,44293.0
2020-05-19,Netherlands,44249.0
2020-05-19,Canada,44206.0
2020-05-18,Netherlands,44141.0
2020-05-17,Netherlands,43995.0
2020-05-19,Pakistan,43966.0
2020-03-26,Germany,43938.0
2020-05-16,Netherlands,43870.0
